Reading: ../data/attack_samples/2025-10-02-traffic-from-infected-Android-phone.pcap
Writing: ../data/flows_output.jsonl

===== FLOW SUMMARY =====
10.10.2.101:40834 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:45282 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:45288 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:45298 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:45306 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:45312 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:45914 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:45916 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:45920 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:45930 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:45936 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:45948 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:45958 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:45962 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:46884 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:46888 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:46902 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:46908 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:46918 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:47300 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:47316 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:47324 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:47326 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:47336 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:49036 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:49040 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:49054 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:49056 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:49278 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:49292 -> 101.32.207.8:8080 [TCP] packets=27 bytes=2503
10.10.2.101:52124 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:52138 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:52144 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:52150 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:52156 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:52256 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:52266 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:52282 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:52292 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:52296 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:53762 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:53774 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:53786 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:53800 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:53804 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:54220 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:54232 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
